row ID,id,time,atoms,cores,timesteps,outfreq,task,read_bytes,Prediction (read_bytes)
19,4287.0,0.04140127388535032,0.0,0.0,1.0,0.0,namd_ID0000002,0.00814182454570483,0.0013007872583477775
20,4288.0,0.0445859872611465,0.0,0.0,1.0,0.0,namd_ID0000002,0.004704236268801977,0.001289286765215847
21,4289.0,0.04777070063694268,0.0,0.0,1.0,0.0,namd_ID0000002,0.0034688179817399254,0.0012744987574314288
22,4290.0,0.050955414012738856,0.0,0.0,1.0,0.0,namd_ID0000002,0.0054529498428621025,0.0012581741569411267
23,4291.0,0.054140127388535034,0.0,0.0,1.0,0.0,namd_ID0000002,0.00341691150168921,0.0012413347313054584
24,4292.0,0.05732484076433121,0.0,0.0,1.0,0.0,namd_ID0000002,3.769064920177768E-4,0.0012245459006114102
25,4293.0,0.06050955414012739,0.0,0.0,1.0,0.0,namd_ID0000002,3.7734826401971956E-4,0.0012081129895442672
26,4294.0,0.06369426751592357,0.0,0.0,1.0,0.0,namd_ID0000002,3.77379407215679E-4,0.0011921979859272477
27,4295.0,0.06687898089171974,0.0,0.0,1.0,0.0,namd_ID0000002,7.9281349299035E-5,0.001176884186377269
28,4444.0,0.0031847133757961785,0.0,0.0,1.0,1.0,namd_ID0000002,0.027475398331424844,0.034813585571836274
29,4445.0,0.006369426751592357,0.0,0.0,1.0,1.0,namd_ID0000002,3.660905754062447E-4,0.005037154108999502
30,4446.0,0.009554140127388536,0.0,0.0,1.0,1.0,namd_ID0000002,3.5966930978009563E-4,0.002514344535429958
31,4447.0,0.012738853503184714,0.0,0.0,1.0,1.0,namd_ID0000002,3.6633280026370673E-4,0.0022159626389021353
32,4448.0,0.01592356687898089,0.0,0.0,1.0,1.0,namd_ID0000002,3.6007186442416354E-4,0.00219874026812337
33,4449.0,0.019108280254777073,0.0,0.0,1.0,1.0,namd_ID0000002,3.6696835215161913E-4,0.0022044983472159206
34,4450.0,0.02229299363057325,0.0,0.0,1.0,1.0,namd_ID0000002,3.669395158590641E-4,0.0022019095811043102
35,4451.0,0.025477707006369428,0.0,0.0,1.0,1.0,namd_ID0000002,3.6677803262075604E-4,0.0021928405231042523
36,4452.0,0.028662420382165606,0.0,0.0,1.0,1.0,namd_ID0000002,3.6016298710863737E-4,0.00219135679433585
37,4453.0,0.03184713375796178,0.0,0.0,1.0,1.0,namd_ID0000002,3.6008339894118556E-4,0.0022054783679924164
38,4454.0,0.03503184713375796,0.0,0.0,1.0,1.0,namd_ID0000002,3.61128426183379E-4,0.002228129782032988
39,4455.0,0.038216560509554146,0.0,0.0,1.0,1.0,namd_ID0000002,3.5406930176591324E-4,0.0022489023005601875
40,4456.0,0.04140127388535032,0.0,0.0,1.0,1.0,namd_ID0000002,3.5995767270564574E-4,0.002268639985921754
41,4457.0,0.0445859872611465,0.0,0.0,1.0,1.0,namd_ID0000002,3.598734707313851E-4,0.002288960683710511
42,4458.0,0.04777070063694268,0.0,0.0,1.0,1.0,namd_ID0000002,3.600245729043733E-4,0.0023023619621264286
43,4459.0,0.050955414012738856,0.0,0.0,1.0,1.0,namd_ID0000002,3.623130210815387E-4,0.002304499718924861
44,4460.0,0.054140127388535034,0.0,0.0,1.0,1.0,namd_ID0000002,3.646637556506229E-4,0.0022971783085408114
45,4461.0,0.05732484076433121,0.0,0.0,1.0,1.0,namd_ID0000002,3.6006609716565256E-4,0.002283759273900781
46,4462.0,0.06050955414012739,0.0,0.0,1.0,1.0,namd_ID0000002,3.6012723010586916E-4,0.0022668458272691
47,4463.0,0.06369426751592357,0.0,0.0,1.0,1.0,namd_ID0000002,1.470800869026661E-4,0.0022480497987698023
48,4563.0,0.0031847133757961785,0.0,1.0,0.0,0.0,namd_ID0000002,0.04693174436287535,0.05152888637735301
49,4572.0,0.0031847133757961785,0.0,1.0,0.0,1.0,namd_ID0000002,0.06430674908409735,0.04830632138793118
50,4573.0,0.006369426751592357,0.0,1.0,0.0,1.0,namd_ID0000002,0.005662121388345913,0.01189187861178793
51,4583.0,0.0031847133757961785,0.0,1.0,1.0,0.0,namd_ID0000002,0.04652453554118907,0.05907700343398437
52,4584.0,0.006369426751592357,0.0,1.0,1.0,0.0,namd_ID0000002,6.124840073200582E-4,0.009723193581428483
53,4585.0,0.009554140127388536,0.0,1.0,1.0,0.0,namd_ID0000002,6.120087852187517E-4,0.013225848513933365
54,4586.0,0.012738853503184714,0.0,1.0,1.0,0.0,namd_ID0000002,6.109810597520913E-4,0.010725729362948798
55,4587.0,0.01592356687898089,0.0,1.0,1.0,0.0,namd_ID0000002,6.030660741715929E-4,0.00868625756597966
56,4588.0,0.019108280254777073,0.0,1.0,1.0,0.0,namd_ID0000002,0.011465910868207767,0.007384975947498727
57,4589.0,0.02229299363057325,0.0,1.0,1.0,0.0,namd_ID0000002,6.114216783023319E-4,0.006652678849431952
58,4590.0,0.025477707006369428,0.0,1.0,1.0,0.0,namd_ID0000002,6.065264292781937E-4,0.006280386575566434
59,4591.0,0.028662420382165606,0.0,1.0,1.0,0.0,namd_ID0000002,2.43332171096174E-4,0.006425942180160344
60,4670.0,0.0031847133757961785,0.0,1.0,1.0,1.0,namd_ID0000002,0.05618315022873899,0.04905173495233791
61,4671.0,0.006369426751592357,0.0,1.0,1.0,1.0,namd_ID0000002,5.733831480671705E-4,0.0020703679095145154
62,4672.0,0.009554140127388536,0.0,1.0,1.0,1.0,namd_ID0000002,0.014414843945280274,0.005883845451134742
63,4673.0,0.012738853503184714,0.0,1.0,1.0,1.0,namd_ID0000002,0.006355791093725339,0.004882807766074069
64,4674.0,0.01592356687898089,0.0,1.0,1.0,1.0,namd_ID0000002,5.692999290413815E-4,0.004068720084105011
65,4675.0,0.019108280254777073,0.0,1.0,1.0,1.0,namd_ID0000002,0.006299854453427136,0.003003893305695582
66,4676.0,0.02229299363057325,0.0,1.0,1.0,1.0,namd_ID0000002,0.020483403649575398,0.001687335124763883
67,4677.0,0.025477707006369428,0.0,1.0,1.0,1.0,namd_ID0000002,0.010442708085671633,0.0014010403325513529
68,4678.0,0.028662420382165606,0.0,1.0,1.0,1.0,namd_ID0000002,5.750106684189752E-4,0.002938445238333974
69,4751.0,0.0031847133757961785,1.0,0.0,0.0,0.0,namd_ID0000002,0.11715832478188272,0.11504656581982356
70,4752.0,0.006369426751592357,1.0,0.0,0.0,0.0,namd_ID0000002,0.015199599424679053,0.017813154551749175
71,4753.0,0.009554140127388536,1.0,0.0,0.0,0.0,namd_ID0000002,0.006917975379215847,0.008106716379211738
72,4754.0,0.012738853503184714,1.0,0.0,0.0,0.0,namd_ID0000002,0.0025228906959926995,0.006815953461313329
73,4779.0,0.0031847133757961785,1.0,0.0,0.0,1.0,namd_ID0000002,0.11746846833592543,0.11165037150645074
74,4780.0,0.006369426751592357,1.0,0.0,0.0,1.0,namd_ID0000002,0.015603128735435316,0.021707426167544765
75,4781.0,0.009554140127388536,1.0,0.0,0.0,1.0,namd_ID0000002,0.009131472264772254,0.009480272650246549
76,4782.0,0.012738853503184714,1.0,0.0,0.0,1.0,namd_ID0000002,0.0033950778144182605,0.006777068581138424
77,4825.0,0.0031847133757961785,1.0,0.0,1.0,0.0,namd_ID0000002,0.11534551971589516,0.11651467897106274
78,4826.0,0.006369426751592357,1.0,0.0,1.0,0.0,namd_ID0000002,0.015482060137868969,0.018328832904657893
79,4827.0,0.009554140127388536,1.0,0.0,1.0,0.0,namd_ID0000002,0.0109253987867499,0.009455926548981102
80,4828.0,0.012738853503184714,1.0,0.0,1.0,0.0,namd_ID0000002,0.008712019553267118,0.008223409154190287
81,4829.0,0.01592356687898089,1.0,0.0,1.0,0.0,namd_ID0000002,0.007117110741438812,0.008021829842364235
82,4830.0,0.019108280254777073,1.0,0.0,1.0,0.0,namd_ID0000002,0.006745340569850933,0.008034965799761465
83,4831.0,0.02229299363057325,1.0,0.0,1.0,0.0,namd_ID0000002,0.0066030761438049534,0.007853771728868761
84,4832.0,0.025477707006369428,1.0,0.0,1.0,0.0,namd_ID0000002,0.007345964786768968,0.007498384945062141
85,4833.0,0.028662420382165606,1.0,0.0,1.0,0.0,namd_ID0000002,0.005565045739637034,0.007018355719346738
86,4834.0,0.03184713375796178,1.0,0.0,1.0,0.0,namd_ID0000002,0.0074331864975859495,0.006525290847030465
87,4835.0,0.03503184713375796,1.0,0.0,1.0,0.0,namd_ID0000002,0.007083021629831984,0.006164218324351436
88,4836.0,0.038216560509554146,1.0,0.0,1.0,0.0,namd_ID0000002,0.006730885513118959,0.005988457968448721
89,4837.0,0.04140127388535032,1.0,0.0,1.0,0.0,namd_ID0000002,0.006018484905547503,0.005924581916229269
90,4838.0,0.0445859872611465,1.0,0.0,1.0,0.0,namd_ID0000002,0.005138936458358499,0.005652333782443476
91,4839.0,0.04777070063694268,1.0,0.0,1.0,0.0,namd_ID0000002,0.005748133128327286,0.005774407236170825
92,4840.0,0.050955414012738856,1.0,0.0,1.0,0.0,namd_ID0000002,0.004208739946925881,0.005781112912101757
93,4841.0,0.054140127388535034,1.0,0.0,1.0,0.0,namd_ID0000002,0.005098930139519384,0.005773827744710357
94,4842.0,0.05732484076433121,1.0,0.0,1.0,0.0,namd_ID0000002,0.007603648203943918,0.005762472323495963
95,4843.0,0.06050955414012739,1.0,0.0,1.0,0.0,namd_ID0000002,0.005364214803411834,0.005749278570479306
96,4844.0,0.06369426751592357,1.0,0.0,1.0,0.0,namd_ID0000002,0.006407982476346497,0.005735429247644019
97,4845.0,0.06687898089171974,1.0,0.0,1.0,0.0,namd_ID0000002,0.005717199860577679,0.00572148309373947
98,4846.0,0.07006369426751592,1.0,0.0,1.0,0.0,namd_ID0000002,0.006254817931714725,0.005707610745294679
99,4847.0,0.0732484076433121,1.0,0.0,1.0,0.0,namd_ID0000002,0.006569060853107067,0.005693705972422537
100,4848.0,0.07643312101910829,1.0,0.0,1.0,0.0,namd_ID0000002,0.007322636226091967,0.0056794075742339105
101,4849.0,0.07961783439490447,1.0,0.0,1.0,0.0,namd_ID0000002,0.004217402369209405,0.005664051514060262
102,4850.0,0.08280254777070065,1.0,0.0,1.0,0.0,namd_ID0000002,0.005605792574468961,0.005646553333677063
103,4851.0,0.08598726114649682,1.0,0.0,1.0,0.0,namd_ID0000002,0.00541725397303411,0.005625202195138349
104,4852.0,0.089171974522293,1.0,0.0,1.0,0.0,namd_ID0000002,0.0048119490491085465,0.00559732807061184
105,4853.0,0.09235668789808918,1.0,0.0,1.0,0.0,namd_ID0000002,0.004309648515641171,0.005558782557302919
106,4854.0,0.09554140127388536,1.0,0.0,1.0,0.0,namd_ID0000002,0.00505607248807243,0.005503163909463574
107,4855.0,0.09872611464968153,1.0,0.0,1.0,0.0,namd_ID0000002,0.004045418106604533,0.005420769362044428
108,4856.0,0.10191082802547771,1.0,0.0,1.0,0.0,namd_ID0000002,0.004680855802798377,0.005297510059642156
109,4857.0,0.10509554140127389,1.0,0.0,1.0,0.0,namd_ID0000002,0.006510352468368476,0.005114690520527044
110,4858.0,0.10828025477707007,1.0,0.0,1.0,0.0,namd_ID0000002,0.005124332606356941,0.0048515522171111245
111,4859.0,0.11146496815286625,1.0,0.0,1.0,0.0,namd_ID0000002,0.005376451772520477,0.004492529404551412
112,5095.0,0.0031847133757961785,1.0,0.0,1.0,1.0,namd_ID0000002,0.11707788767397807,0.10750979806618711
113,5096.0,0.006369426751592357,1.0,0.0,1.0,1.0,namd_ID0000002,0.01821163438402383,0.023567891063761056
114,5097.0,0.009554140127388536,1.0,0.0,1.0,1.0,namd_ID0000002,0.008675161004123307,0.009419703123987884
115,5098.0,0.012738853503184714,1.0,0.0,1.0,1.0,namd_ID0000002,0.008362333367969566,0.0076592282576065165
116,5099.0,0.01592356687898089,1.0,0.0,1.0,1.0,namd_ID0000002,0.006607257406225429,0.007531418269904293
117,5100.0,0.019108280254777073,1.0,0.0,1.0,1.0,namd_ID0000002,0.0074783164488862386,0.007704250560388407
118,5101.0,0.02229299363057325,1.0,0.0,1.0,1.0,namd_ID0000002,0.005962479058147167,0.007748466256487529
119,5102.0,0.025477707006369428,1.0,0.0,1.0,1.0,namd_ID0000002,0.005653336700181955,0.007636251317682845
120,5103.0,0.028662420382165606,1.0,0.0,1.0,1.0,namd_ID0000002,0.0051896698780280765,0.007323993476089321
121,5104.0,0.03184713375796178,1.0,0.0,1.0,1.0,namd_ID0000002,0.0060092319159924515,0.0068585806983429125
122,5105.0,0.03503184713375796,1.0,0.0,1.0,1.0,namd_ID0000002,0.007574193661276531,0.006379045069027458
123,5106.0,0.038216560509554146,1.0,0.0,1.0,1.0,namd_ID0000002,0.004752079138505841,0.006041522196975699
124,5107.0,0.04140127388535032,1.0,0.0,1.0,1.0,namd_ID0000002,0.005686794873707679,0.005886897660515282
125,5108.0,0.0445859872611465,1.0,0.0,1.0,1.0,namd_ID0000002,0.005370115862320291,0.005844668660177155
126,5109.0,0.04777070063694268,1.0,0.0,1.0,1.0,namd_ID0000002,0.004794470795465106,0.005844328338310609
127,5110.0,0.050955414012738856,1.0,0.0,1.0,1.0,namd_ID0000002,0.005901407250870769,0.005853271495548906
128,5111.0,0.054140127388535034,1.0,0.0,1.0,1.0,namd_ID0000002,0.006843979145616293,0.005861751420890399
129,5112.0,0.05732484076433121,1.0,0.0,1.0,1.0,namd_ID0000002,0.006024637416927039,0.00586802713079484
130,5113.0,0.06050955414012739,1.0,0.0,1.0,1.0,namd_ID0000002,0.006925763485109103,0.005872292088034414
131,5114.0,0.06369426751592357,1.0,0.0,1.0,1.0,namd_ID0000002,0.008531782343733002,0.005874950602725967
132,5115.0,0.06687898089171974,1.0,0.0,1.0,1.0,namd_ID0000002,0.008471516799196442,0.005876264082204541
133,5116.0,0.07006369426751592,1.0,0.0,1.0,1.0,namd_ID0000002,0.006026193423273307,0.005876313099252222
134,5117.0,0.0732484076433121,1.0,0.0,1.0,1.0,namd_ID0000002,0.006497697949743636,0.005874990448554723
135,5118.0,0.07643312101910829,1.0,0.0,1.0,1.0,namd_ID0000002,0.005428308654147998,0.005871959708843472
136,5119.0,0.07961783439490447,1.0,0.0,1.0,1.0,namd_ID0000002,0.0055477289692319005,0.005866556983814053
137,5120.0,0.08280254777070065,1.0,0.0,1.0,1.0,namd_ID0000002,0.004807426364984219,0.005857605553349409
138,5121.0,0.08598726114649682,1.0,0.0,1.0,1.0,namd_ID0000002,0.004977101417281287,0.005843084191574144
139,5122.0,0.089171974522293,1.0,0.0,1.0,1.0,namd_ID0000002,0.004531963643271554,0.005819545117567858
140,5123.0,0.09235668789808918,1.0,0.0,1.0,1.0,namd_ID0000002,0.00528166803234387,0.005781137178667643
141,5124.0,0.09554140127388536,1.0,0.0,1.0,1.0,namd_ID0000002,0.005988724698179033,0.0057181549883219464
142,5125.0,0.09872611464968153,1.0,0.0,1.0,1.0,namd_ID0000002,0.004820970194871455,0.005615492834685003
143,5126.0,0.10191082802547771,1.0,0.0,1.0,1.0,namd_ID0000002,0.004624317060711625,0.005452609658285907
144,5127.0,0.10509554140127389,1.0,0.0,1.0,1.0,namd_ID0000002,0.004868935330455752,0.005207959713310618
145,5128.0,0.10828025477707007,1.0,0.0,1.0,1.0,namd_ID0000002,0.0058631691734911265,0.004868769121317037
146,5129.0,0.11146496815286625,1.0,0.0,1.0,1.0,namd_ID0000002,0.005664134161566252,0.004413189183961741
147,5130.0,0.11464968152866242,1.0,0.0,1.0,1.0,namd_ID0000002,0.0017265949323134067,0.0034169440166396067
148,5279.0,0.0031847133757961785,1.0,1.0,0.0,0.0,namd_ID0000002,0.14383368670575802,0.14015427503273026
149,5280.0,0.006369426751592357,1.0,1.0,0.0,0.0,namd_ID0000002,0.00999175691508281,0.017315663203275097
150,5295.0,0.0031847133757961785,1.0,1.0,1.0,0.0,namd_ID0000002,0.12757985664775365,0.14455273488152026
151,5296.0,0.006369426751592357,1.0,1.0,1.0,0.0,namd_ID0000002,0.028709643558105756,0.019604412659346895
152,5297.0,0.009554140127388536,1.0,1.0,1.0,0.0,namd_ID0000002,0.016415909630842454,0.014126107969714146
153,5298.0,0.012738853503184714,1.0,1.0,1.0,0.0,namd_ID0000002,0.01665905955656968,0.013717039453996126
154,5299.0,0.01592356687898089,1.0,1.0,1.0,0.0,namd_ID0000002,0.015409401908243968,0.014367471189787758
155,5300.0,0.019108280254777073,1.0,1.0,1.0,0.0,namd_ID0000002,0.013974456085380203,0.014114624111050458
156,5301.0,0.02229299363057325,1.0,1.0,1.0,0.0,namd_ID0000002,0.010054142503848016,0.013259098458862563
157,5302.0,0.025477707006369428,1.0,1.0,1.0,0.0,namd_ID0000002,0.01634456633615796,0.012296075124062892
158,5303.0,0.028662420382165606,1.0,1.0,1.0,0.0,namd_ID0000002,0.014688127796727483,0.011537519729728237
159,5304.0,0.03184713375796178,1.0,1.0,1.0,0.0,namd_ID0000002,0.011393012720628709,0.011044460810369016
160,5305.0,0.03503184713375796,1.0,1.0,1.0,0.0,namd_ID0000002,0.011287283877249924,0.010714855966829064
161,5306.0,0.038216560509554146,1.0,1.0,1.0,0.0,namd_ID0000002,0.012075395901102105,0.010447719325804404
162,5307.0,0.04140127388535032,1.0,1.0,1.0,0.0,namd_ID0000002,0.011329747048214725,0.010189018023223126
163,5308.0,0.0445859872611465,1.0,1.0,1.0,0.0,namd_ID0000002,0.01293945925918907,0.009913602256400972
164,5309.0,0.04777070063694268,1.0,1.0,1.0,0.0,namd_ID0000002,0.01220499773436133,0.00961068942681015
165,5310.0,0.050955414012738856,1.0,1.0,1.0,0.0,namd_ID0000002,0.011907516773105364,0.009279399552344173
166,5311.0,0.054140127388535034,1.0,1.0,1.0,0.0,namd_ID0000002,0.0027598834965335806,0.008928261749772423
167,5425.0,0.0031847133757961785,1.0,1.0,1.0,1.0,namd_ID0000002,0.14788512352334465,0.11247308597211439
168,5426.0,0.006369426751592357,1.0,1.0,1.0,1.0,namd_ID0000002,0.01764581557221969,0.046907482556142605
169,5427.0,0.009554140127388536,1.0,1.0,1.0,1.0,namd_ID0000002,0.01495282304680011,0.015673964066200217
170,5428.0,0.012738853503184714,1.0,1.0,1.0,1.0,namd_ID0000002,0.014335805974290404,0.013828497833496314
171,5429.0,0.01592356687898089,1.0,1.0,1.0,1.0,namd_ID0000002,0.013977772259024029,0.01457863793445836
172,5430.0,0.019108280254777073,1.0,1.0,1.0,1.0,namd_ID0000002,0.013350175727501742,0.014693039812543695
173,5431.0,0.02229299363057325,1.0,1.0,1.0,1.0,namd_ID0000002,0.01228292377791028,0.014169144266681423
174,5432.0,0.025477707006369428,1.0,1.0,1.0,1.0,namd_ID0000002,0.011153890648245566,0.013284396122676323
175,5433.0,0.028662420382165606,1.0,1.0,1.0,1.0,namd_ID0000002,0.010305674563095132,0.012359292004856002
176,5434.0,0.03184713375796178,1.0,1.0,1.0,1.0,namd_ID0000002,0.011232669092602442,0.011650842641771745
177,5435.0,0.03503184713375796,1.0,1.0,1.0,1.0,namd_ID0000002,0.00991546531259588,0.011201327456959155
178,5436.0,0.038216560509554146,1.0,1.0,1.0,1.0,namd_ID0000002,0.008327721742741642,0.010900699967276552
179,5437.0,0.04140127388535032,1.0,1.0,1.0,1.0,namd_ID0000002,0.009818690714781274,0.0106466190277458
180,5438.0,0.0445859872611465,1.0,1.0,1.0,1.0,namd_ID0000002,0.009254357548769567,0.010385098199102124
181,5439.0,0.04777070063694268,1.0,1.0,1.0,1.0,namd_ID0000002,0.00843984762926083,0.010092826606657767
182,5440.0,0.050955414012738856,1.0,1.0,1.0,1.0,namd_ID0000002,0.003555947416420731,0.009763817990575506
